customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
C0488,Male,0,No,No,25,No,No phone service,No,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Mailed check,114.95374371136518,7286.68780883339,No
C0489,Male,0,Yes,No,26,Yes,No,DSL,No,No,No,Yes,No,Yes,One year,No,Credit card (automatic),53.95289191306933,138.3446962050288,No
C0490,Female,0,Yes,Yes,45,Yes,Yes,No,Yes,No internet service,Yes,Yes,No internet service,Yes,One year,No,Mailed check,30.814594233719866,6476.643670247908,No
C0491,Male,0,Yes,Yes,63,Yes,No,DSL,No,No,Yes,No internet service,Yes,No,Two year,No,Bank transfer (automatic),70.65012010369253,7508.927183934857,No
C0492,Male,0,No,No,50,No,Yes,No,Yes,No,No internet service,No internet service,Yes,No,Two year,Yes,Credit card (automatic),28.581077170943885,6318.617583883038,No
C0493,Female,1,No,No,49,Yes,Yes,DSL,No internet service,No internet service,No internet service,Yes,Yes,Yes,One year,No,Electronic check,116.95265233240067,1058.9517897655264,No
C0494,Male,1,Yes,Yes,5,Yes,No phone service,Fiber optic,No,Yes,Yes,No,Yes,No internet service,Two year,Yes,Credit card (automatic),23.868495825719155,668.6072566302842,No
C0495,Male,0,No,Yes,58,No,No,DSL,Yes,No,Yes,Yes,Yes,No internet service,Two year,No,Credit card (automatic),95.3503901107308,186.34501366545246,Yes
C0496,Male,1,No,No,14,No,No phone service,DSL,No,No,No,No,No internet service,Yes,Two year,Yes,Bank transfer (automatic),72.5102398142244,5037.386902108006,No
C0497,Female,1,No,Yes,29,No,No,DSL,No,No internet service,Yes,No internet service,No internet service,No,Two year,No,Mailed check,56.862065249828866,5044.787761841901,No
C0498,Male,0,Yes,No,41,Yes,No phone service,No,No,No internet service,No internet service,No internet service,No internet service,Yes,Two year,Yes,Electronic check,26.584216450865465,7895.571439461334,No
C0499,Female,0,No,No,36,Yes,No,No,Yes,No internet service,Yes,Yes,No internet service,Yes,One year,Yes,Credit card (automatic),82.21669241736078,3196.384529350684,No
C0500,Male,0,No,Yes,41,No,No phone service,No,No internet service,No internet service,No,Yes,No internet service,No,Two year,No,Bank transfer (automatic),78.52203293909552,2668.612153482024,No
C0501,Male,1,Yes,Yes,34,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,48.08832730675998,5002.910918931452,Yes
C0502,Male,1,Yes,Yes,5,No,No,Fiber optic,No internet service,No internet service,No internet service,Yes,No internet service,Yes,One year,Yes,Credit card (automatic),111.02217014103121,6608.3572066106,No
C0503,Female,0,No,Yes,67,No,No,DSL,Yes,Yes,No internet service,No internet service,Yes,No internet service,One year,Yes,Bank transfer (automatic),50.41100073428369,7495.456117193555,No
C0504,Male,0,No,Yes,17,Yes,Yes,Fiber optic,No internet service,No,No internet service,No internet service,No,No internet service,One year,Yes,Bank transfer (automatic),64.97254105921061,6428.930846108728,No
C0505,Male,0,Yes,No,28,Yes,No phone service,DSL,Yes,Yes,Yes,No,No internet service,No,Two year,No,Bank transfer (automatic),74.37624559186557,3424.858365314122,No
C0506,Female,1,Yes,No,58,No,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,30.02318781762861,5086.615597790272,No
C0507,Male,1,No,Yes,46,No,No,DSL,No,No internet service,Yes,No internet service,No internet service,Yes,Two year,Yes,Mailed check,113.21617192136323,6853.268627194613,Yes
C0508,Female,1,No,Yes,16,No,No phone service,Fiber optic,No internet service,No,Yes,Yes,No internet service,No internet service,One year,No,Credit card (automatic),57.45361524510411,3935.065312727681,No
C0509,Female,1,No,Yes,21,No,Yes,No,Yes,Yes,No internet service,No,Yes,No internet service,One year,No,Mailed check,28.077921387434362,1749.1594167690337,No
C0510,Male,0,No,No,67,Yes,No phone service,Fiber optic,No,No internet service,No,No,No,No,One year,No,Mailed check,58.72911736753299,1374.3930491880262,No
C0511,Female,0,Yes,Yes,68,No,No phone service,DSL,Yes,No internet service,No internet service,Yes,Yes,No internet service,One year,Yes,Credit card (automatic),80.02025470925807,21.258801732892696,No
C0512,Male,0,No,Yes,36,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,No,Two year,Yes,Mailed check,71.36526718213295,5751.539199950648,Yes
C0513,Female,0,No,No,48,No,No,Fiber optic,No,Yes,Yes,No internet service,No,Yes,Month-to-month,No,Electronic check,89.4541974037274,906.5557265910043,Yes
C0514,Female,1,Yes,No,12,Yes,Yes,DSL,Yes,Yes,No internet service,No,Yes,No,Month-to-month,Yes,Credit card (automatic),25.548394206791063,1965.8360155736045,No
C0515,Male,1,No,Yes,33,Yes,Yes,DSL,No,Yes,Yes,No,No internet service,No internet service,One year,No,Credit card (automatic),48.45406102720561,2397.053125551891,No
C0516,Female,0,Yes,Yes,52,No,No phone service,Fiber optic,No,No internet service,Yes,No,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),101.92305768401023,4491.831283891412,No
C0517,Female,0,No,Yes,50,Yes,No,Fiber optic,No,No,No internet service,Yes,No internet service,No,One year,No,Mailed check,27.989368779136086,3195.6990728202386,No
C0518,Female,1,No,No,2,Yes,No phone service,Fiber optic,Yes,No,Yes,No internet service,No internet service,Yes,One year,Yes,Credit card (automatic),105.54859546959575,5403.898456344831,No
C0519,Female,0,Yes,Yes,41,Yes,No,DSL,No,Yes,No,Yes,No internet service,No,Month-to-month,No,Credit card (automatic),29.189609207710625,463.99650144304763,No
C0520,Female,1,Yes,Yes,31,No,No,DSL,Yes,No internet service,No internet service,Yes,Yes,No internet service,One year,Yes,Electronic check,103.44542148916962,1009.0347702302267,Yes
C0521,Male,0,No,Yes,50,No,No,No,No,Yes,No,Yes,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),56.078840107872665,4003.7077981954685,No
C0522,Female,0,No,No,45,Yes,No,No,No,No,Yes,No internet service,No internet service,Yes,One year,Yes,Credit card (automatic),81.22090632572159,2708.979007017702,No
C0523,Male,0,No,No,20,No,Yes,Fiber optic,No internet service,No internet service,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Electronic check,35.28871156479982,2380.5906347558507,Yes
C0524,Female,0,Yes,Yes,43,No,No,No,No internet service,Yes,No internet service,No,Yes,Yes,One year,Yes,Credit card (automatic),26.616872172518086,554.8840707194313,No
C0525,Male,0,No,Yes,10,Yes,No,DSL,No internet service,Yes,Yes,No,No,No,Month-to-month,No,Credit card (automatic),41.593820402013506,7167.839014489052,No
C0526,Male,0,Yes,No,67,Yes,No phone service,No,Yes,No internet service,No internet service,No,Yes,No internet service,One year,Yes,Credit card (automatic),32.78538179086955,5540.712317277905,No
C0527,Female,0,Yes,No,0,No,No phone service,DSL,Yes,No,No internet service,No internet service,Yes,Yes,One year,Yes,Electronic check,51.24058976796318,990.512891420802,Yes
C0528,Female,1,No,No,62,Yes,Yes,Fiber optic,No,No internet service,No internet service,Yes,Yes,Yes,One year,Yes,Mailed check,71.43832465110202,539.0667427423821,No
C0529,Female,1,Yes,No,23,No,No phone service,Fiber optic,No,Yes,No internet service,No internet service,Yes,Yes,Month-to-month,No,Credit card (automatic),78.87594635650095,7799.482816781319,Yes
C0530,Male,1,No,No,12,No,No,DSL,No,Yes,No internet service,Yes,Yes,No,Two year,Yes,Credit card (automatic),98.9868107379743,5455.756952507249,Yes
C0531,Female,1,No,No,10,Yes,No phone service,No,No,Yes,No,No,No,Yes,One year,No,Mailed check,85.62398932483586,3351.2994473280573,No
C0532,Male,1,No,No,50,No,Yes,Fiber optic,Yes,Yes,No internet service,Yes,No internet service,Yes,One year,Yes,Credit card (automatic),80.8758325129553,5619.813705231163,No
C0533,Male,0,No,No,16,No,No phone service,Fiber optic,No,No,No,Yes,No internet service,No,Month-to-month,No,Bank transfer (automatic),61.17820274857746,6055.52765611167,No
C0534,Male,0,No,No,23,Yes,No phone service,No,No,No,Yes,Yes,No,No,One year,No,Credit card (automatic),67.38084349601387,6244.098375062459,No
C0535,Female,1,Yes,Yes,18,Yes,Yes,No,No internet service,Yes,No internet service,No internet service,No internet service,Yes,One year,Yes,Bank transfer (automatic),61.45208293901811,3833.4608991114,No
C0536,Female,0,Yes,Yes,36,Yes,Yes,DSL,No,No,Yes,Yes,No internet service,Yes,One year,No,Mailed check,104.21660300613831,3450.464409836287,No
C0537,Male,1,No,Yes,7,No,No,No,No,No,No internet service,Yes,No internet service,No,One year,No,Electronic check,43.00004525483999,108.00411246582472,No
C0538,Male,1,No,No,27,Yes,No phone service,No,No,No,No,Yes,No,No internet service,Two year,Yes,Mailed check,20.572093154196462,7413.925778831867,No
C0539,Female,0,Yes,Yes,4,Yes,No,No,Yes,Yes,No,No internet service,No,No,Two year,No,Credit card (automatic),85.13198972262393,4834.396869543765,No
C0540,Male,0,Yes,No,16,Yes,No phone service,DSL,No internet service,No internet service,No,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),40.24621836388314,1641.1684187759454,No
C0541,Female,0,Yes,No,35,Yes,No phone service,DSL,No,No internet service,Yes,No internet service,No internet service,Yes,One year,No,Electronic check,109.01151363098093,7358.4352869830645,Yes
C0542,Male,1,Yes,Yes,18,No,No,Fiber optic,No,No internet service,No internet service,Yes,No internet service,Yes,One year,No,Credit card (automatic),105.9046329706656,7321.156576126965,No
C0543,Female,0,No,No,63,No,No phone service,DSL,No internet service,Yes,Yes,No,Yes,No internet service,Two year,Yes,Electronic check,27.67273719282059,7913.689631641445,No
C0544,Male,1,No,Yes,10,Yes,No phone service,Fiber optic,No,No,No,No,Yes,No,Two year,No,Electronic check,30.638840541407735,6994.971373849051,No
C0545,Female,1,Yes,Yes,53,No,No phone service,No,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),69.51715922466663,7982.319414804117,No
C0546,Male,1,No,Yes,44,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No internet service,Month-to-month,Yes,Mailed check,80.92226627693546,1972.5957812237152,Yes
C0547,Female,0,Yes,No,46,Yes,No,Fiber optic,Yes,Yes,No,No,No internet service,No,One year,Yes,Credit card (automatic),47.49083374822408,6741.151689889888,No
C0548,Female,0,No,Yes,11,No,Yes,No,Yes,No internet service,No,No,No,No internet service,One year,No,Credit card (automatic),91.67977166993707,6587.765904190201,No
C0549,Male,1,Yes,No,20,No,No,Fiber optic,No,No internet service,No internet service,No,No,No,Two year,Yes,Mailed check,79.49160209188716,1862.9040665814553,Yes
C0550,Male,0,No,Yes,10,Yes,No,DSL,No internet service,Yes,No internet service,Yes,No,No,One year,Yes,Bank transfer (automatic),52.48241097485547,805.5316410279064,No
C0551,Female,0,Yes,Yes,4,Yes,No phone service,DSL,Yes,No internet service,No,No,No internet service,No,One year,Yes,Credit card (automatic),22.53714880423156,7835.775699147245,No
C0552,Male,0,Yes,Yes,55,No,No,DSL,No internet service,No,Yes,No,Yes,No,Two year,Yes,Electronic check,95.01502812985177,2382.2759211344705,No
C0553,Female,1,No,No,19,Yes,Yes,DSL,No,Yes,Yes,Yes,No internet service,No internet service,Two year,Yes,Credit card (automatic),41.47536658250827,6969.716487933092,No
C0554,Male,1,Yes,No,40,No,Yes,Fiber optic,Yes,Yes,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),103.44737434626283,52.93469430333908,No
C0555,Female,0,No,No,45,Yes,Yes,Fiber optic,No,No,No,No,No,No internet service,Two year,Yes,Electronic check,62.02902600542552,187.7779616124256,No
C0556,Female,1,No,Yes,11,Yes,No,No,No internet service,No,Yes,No internet service,No,No internet service,Month-to-month,Yes,Mailed check,77.70774426317655,3737.6530433970197,No
C0557,Female,0,Yes,Yes,69,No,Yes,Fiber optic,No,No,No,No,No,No internet service,Two year,Yes,Bank transfer (automatic),107.29487304090019,1924.9431778018072,No
C0558,Female,0,No,No,16,No,No,Fiber optic,No,No internet service,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),106.36230009199534,5524.933441818995,No
C0559,Female,0,No,No,18,No,Yes,Fiber optic,Yes,Yes,No internet service,No internet service,Yes,Yes,One year,No,Electronic check,57.15195752435733,4533.203318032275,No
C0560,Female,0,No,No,25,No,Yes,No,No,No internet service,No,No internet service,Yes,Yes,One year,No,Mailed check,40.88888927148432,638.3366636549217,No
C0561,Male,1,No,No,47,No,No,DSL,No,No,No,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),97.51460777285946,1317.7738045994222,No
C0562,Male,1,No,No,51,No,Yes,Fiber optic,No,No internet service,Yes,No internet service,No,No internet service,Month-to-month,No,Credit card (automatic),63.30802036021312,3116.633175066146,No
C0563,Male,1,Yes,No,69,No,No phone service,No,Yes,No,Yes,No,No internet service,Yes,Two year,Yes,Credit card (automatic),39.20419935590041,1501.1204303643567,No
C0564,Female,0,No,Yes,54,Yes,No,No,No internet service,No internet service,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),110.44253423171502,6341.934331006551,No
C0565,Female,0,No,No,32,Yes,No,No,No internet service,No internet service,No,No internet service,No,No internet service,Month-to-month,No,Credit card (automatic),39.81041942410874,3340.240479715175,Yes
C0566,Female,0,No,Yes,61,Yes,No,DSL,No,No,No internet service,No,Yes,No,Two year,No,Electronic check,22.580716819123108,765.5862974031442,Yes
C0567,Female,1,No,Yes,22,No,No phone service,Fiber optic,Yes,No internet service,No internet service,No internet service,No,Yes,One year,Yes,Credit card (automatic),22.027997376741997,3885.056360131556,Yes
C0568,Male,0,No,No,14,No,No,No,No,Yes,Yes,No internet service,No,Yes,Month-to-month,No,Credit card (automatic),82.23153564542642,744.8886848700851,Yes
C0569,Male,1,Yes,No,26,No,Yes,DSL,No internet service,No internet service,No internet service,Yes,No internet service,No internet service,Two year,Yes,Mailed check,86.16750607175304,1048.919697250141,No
C0570,Female,1,No,Yes,63,Yes,Yes,No,Yes,No internet service,Yes,No internet service,No internet service,No,Month-to-month,No,Credit card (automatic),51.10417050569839,1932.0864595850783,Yes
C0571,Male,1,Yes,No,50,No,Yes,No,No internet service,Yes,No internet service,No,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),52.00109892470634,6879.031087874969,No
C0572,Male,1,Yes,No,52,No,No,No,No internet service,No,No,No internet service,No internet service,Yes,Two year,No,Electronic check,53.94939150599428,7398.408008017116,Yes
C0573,Female,1,Yes,Yes,50,Yes,Yes,No,Yes,Yes,Yes,Yes,No internet service,No,One year,Yes,Electronic check,88.01585467588787,6613.536680069911,No
C0574,Male,1,Yes,Yes,46,No,No,No,Yes,No internet service,No internet service,No,No internet service,No internet service,Two year,No,Electronic check,25.81337910268286,2685.936194994421,No
C0575,Female,0,No,Yes,3,Yes,Yes,DSL,No,No,No,Yes,No,No internet service,Two year,No,Bank transfer (automatic),112.91163526913256,2194.1226000484767,Yes
C0576,Male,0,Yes,No,6,Yes,No phone service,Fiber optic,No,No internet service,No internet service,Yes,No internet service,No internet service,One year,Yes,Credit card (automatic),42.25210441774465,4402.262412506108,No
C0577,Female,1,Yes,Yes,34,No,No phone service,Fiber optic,No internet service,No internet service,No,No internet service,Yes,Yes,Two year,Yes,Electronic check,119.96732052420923,5780.388221054236,Yes
C0578,Female,1,No,No,47,No,No phone service,Fiber optic,Yes,Yes,No,Yes,No,No internet service,Two year,No,Bank transfer (automatic),37.1522693787187,7947.114849518195,No
C0579,Female,0,No,Yes,71,No,No phone service,Fiber optic,Yes,Yes,No internet service,Yes,No,No,Two year,No,Mailed check,97.15464573123775,1069.9342807938312,No
C0580,Female,1,No,Yes,44,Yes,No,DSL,No,No,No internet service,No,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),42.341254492962506,413.3501522099594,No
C0581,Male,1,Yes,Yes,71,Yes,Yes,DSL,No internet service,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),28.0846801643254,5560.959994182263,Yes
C0582,Female,0,No,No,18,Yes,No phone service,DSL,No internet service,No,No,No internet service,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),107.49333243506489,6661.161752361166,No
C0583,Female,1,No,No,62,No,No,No,No,No internet service,No,No internet service,Yes,Yes,Two year,No,Mailed check,105.87512591908919,6773.863263334058,No
C0584,Female,1,Yes,Yes,37,No,No phone service,No,Yes,Yes,Yes,No internet service,No,Yes,One year,No,Bank transfer (automatic),60.357039244960134,5434.139121635742,No
C0585,Male,1,No,Yes,66,No,No phone service,No,No,Yes,No,Yes,No internet service,No,Month-to-month,Yes,Credit card (automatic),90.23961425404268,7633.046116871113,No
C0586,Female,0,No,Yes,58,No,No,Fiber optic,No,Yes,Yes,No,No internet service,No,One year,No,Bank transfer (automatic),75.70659326839171,4097.818013085804,No
C0587,Male,0,No,No,68,Yes,No,No,No,No,No,No internet service,No,No internet service,Two year,No,Electronic check,105.29561136737487,7312.242090722975,No
C0588,Female,0,No,Yes,12,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),51.50559693186544,7743.1408531923535,Yes
C0589,Male,1,Yes,No,46,Yes,Yes,No,Yes,Yes,No,No internet service,No,Yes,Two year,No,Bank transfer (automatic),72.36723999989852,6780.316506884799,Yes
C0590,Male,1,No,Yes,60,Yes,No phone service,Fiber optic,No,Yes,No,No internet service,No internet service,No,One year,Yes,Electronic check,68.53723712045505,2491.8733348037927,No
C0591,Female,0,No,Yes,30,No,No phone service,No,Yes,No,No,No,No internet service,No,Month-to-month,Yes,Mailed check,55.39058262568587,1585.8008963389561,Yes
C0592,Male,1,Yes,Yes,21,No,Yes,No,No,Yes,No internet service,No internet service,No,No internet service,Month-to-month,No,Credit card (automatic),109.14550645563722,4393.998118554911,Yes
C0593,Female,1,No,Yes,42,No,Yes,DSL,No internet service,No,No internet service,No,Yes,Yes,Month-to-month,No,Credit card (automatic),36.587792466253546,3635.057708033904,Yes
C0594,Female,1,Yes,Yes,66,Yes,No,No,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,34.95086395206961,7024.511570698009,No
C0595,Female,1,No,Yes,53,Yes,Yes,No,No internet service,Yes,Yes,No internet service,Yes,No internet service,One year,Yes,Electronic check,77.69095353227513,818.2527351158867,No
C0596,Male,1,Yes,No,9,No,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,85.7494229984942,2076.7656892659184,No
C0597,Male,0,Yes,Yes,41,No,No phone service,Fiber optic,No,No,No,Yes,No,Yes,Two year,No,Credit card (automatic),39.46192543245652,6019.3555772592945,Yes
C0598,Female,1,Yes,No,63,Yes,Yes,DSL,No,No,No internet service,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),59.07174422546241,777.9934269189508,No
C0599,Female,0,Yes,Yes,20,No,No phone service,DSL,Yes,Yes,Yes,No internet service,Yes,No internet service,One year,Yes,Electronic check,114.65638429787437,2579.700023893168,No
C0600,Male,1,No,Yes,65,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No,Yes,No,Month-to-month,Yes,Electronic check,44.6617422690674,3109.5000445507853,No
C0601,Female,0,Yes,No,40,Yes,No,No,Yes,No,Yes,No internet service,Yes,No internet service,One year,Yes,Electronic check,86.83607021173941,4988.298496570266,No
C0602,Female,1,No,Yes,23,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,No,Mailed check,94.01493936975908,1281.8985128405293,No
C0603,Female,0,Yes,No,34,No,Yes,No,No,Yes,No internet service,No,No internet service,No internet service,Two year,No,Mailed check,64.81286994651595,6887.623832990682,No
C0604,Male,1,Yes,No,55,No,Yes,No,No internet service,No internet service,Yes,Yes,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),113.7525986759583,3591.3870390208685,Yes
C0605,Male,0,Yes,Yes,29,Yes,No phone service,Fiber optic,No,Yes,No,No,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),93.66567352187904,7337.83326080684,Yes
C0606,Male,1,No,No,56,No,No,DSL,Yes,No,No,No internet service,No,No internet service,Month-to-month,No,Electronic check,65.79245798608979,3753.601910798774,Yes
C0607,Female,0,Yes,No,46,Yes,Yes,Fiber optic,No,No,No,No,Yes,No internet service,Two year,No,Bank transfer (automatic),76.9335201776094,2214.821266347052,No
C0608,Female,1,No,Yes,34,Yes,No phone service,No,No internet service,Yes,No internet service,No internet service,No,No,Two year,Yes,Mailed check,89.26134434251007,1151.7940529276455,Yes
C0609,Female,0,No,No,18,Yes,No,Fiber optic,No,Yes,No internet service,Yes,No,No internet service,One year,No,Bank transfer (automatic),79.21901804292182,49.88585579605281,No
C0610,Male,0,No,Yes,7,Yes,No phone service,Fiber optic,No internet service,No internet service,No,No,Yes,No internet service,One year,No,Mailed check,107.86975838260759,4266.616730178988,Yes
C0611,Female,1,No,Yes,25,No,No phone service,No,No internet service,No internet service,No internet service,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),55.68886622804012,875.1104414768489,No
C0612,Female,1,No,Yes,70,Yes,No,DSL,No,No,Yes,No,No,No internet service,Two year,Yes,Credit card (automatic),49.98857400558049,3145.987553776802,No
C0613,Female,0,No,Yes,29,Yes,Yes,Fiber optic,Yes,No internet service,No,No internet service,No,Yes,Two year,No,Mailed check,41.38388894952643,4722.388654671951,No
C0614,Female,1,No,No,6,No,No phone service,No,No,No internet service,No,No,No,No,Two year,No,Credit card (automatic),23.778296806459515,2219.973457283548,No
C0615,Male,0,No,Yes,66,Yes,No phone service,No,Yes,No,No internet service,No,No internet service,No,One year,Yes,Mailed check,24.301396438005533,1418.2898530815996,Yes
C0616,Male,0,No,Yes,64,Yes,Yes,Fiber optic,Yes,No,No,No internet service,Yes,No internet service,Two year,Yes,Bank transfer (automatic),107.00551931092828,6202.278548422546,No
C0617,Female,0,Yes,No,35,No,Yes,DSL,No,No,Yes,No internet service,No internet service,No,One year,Yes,Credit card (automatic),87.83931464059073,7575.393554807332,Yes
C0618,Male,1,Yes,Yes,24,No,No,Fiber optic,Yes,No,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),86.05324154364861,821.5145345384886,No
C0619,Male,0,Yes,Yes,36,No,No,DSL,Yes,Yes,No internet service,No,Yes,No,Month-to-month,No,Mailed check,81.4642818934886,1261.6107885923627,No
C0620,Female,0,Yes,No,0,Yes,No,DSL,No,No,No,Yes,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),104.92191446941048,7680.901004876695,Yes
C0621,Female,1,Yes,No,14,No,Yes,DSL,No,No,No,No,No internet service,No internet service,Month-to-month,No,Electronic check,68.02669256656274,321.5180900617253,Yes
C0622,Male,1,No,No,36,No,No phone service,DSL,No,No,No,No,Yes,Yes,One year,No,Bank transfer (automatic),107.04108285583003,7821.506045672768,No
C0623,Female,1,No,No,12,Yes,No phone service,Fiber optic,Yes,No internet service,No internet service,Yes,No,Yes,Month-to-month,No,Mailed check,55.944502618223915,57.062975018210395,No
C0624,Male,1,No,No,7,Yes,No,No,No internet service,No,No,No internet service,No,Yes,Month-to-month,Yes,Credit card (automatic),112.67075043390905,6991.875872097624,No
C0625,Female,0,No,No,4,Yes,Yes,No,Yes,Yes,Yes,No,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),89.86569800812401,2472.4549442822413,No
C0626,Male,0,No,No,59,Yes,No phone service,No,No internet service,Yes,No,Yes,No internet service,No internet service,Two year,No,Credit card (automatic),45.71771360244273,7509.939088254826,No
C0627,Female,0,No,Yes,0,Yes,No,No,No,No,No,No internet service,Yes,No,One year,No,Bank transfer (automatic),76.40849216886251,2549.223403311972,Yes
C0628,Male,0,No,No,35,No,No phone service,No,No internet service,Yes,No internet service,No internet service,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),73.30305614882556,5241.364445841767,No
C0629,Male,1,Yes,No,34,No,No phone service,No,No,No internet service,No,No,No internet service,Yes,Two year,No,Bank transfer (automatic),33.7898821730334,658.6599067321745,Yes
C0630,Male,0,Yes,No,65,No,Yes,Fiber optic,No,No,No internet service,No internet service,No internet service,Yes,Two year,No,Credit card (automatic),79.12429057506141,1953.7918954008371,No
C0631,Female,0,Yes,Yes,62,Yes,Yes,DSL,No internet service,Yes,No,No internet service,No,No,Two year,Yes,Credit card (automatic),51.478562371695794,6193.961184904421,No
C0632,Male,1,Yes,Yes,22,Yes,No phone service,No,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),25.23487668096024,4238.913112356981,Yes
C0633,Male,0,No,No,8,Yes,No,Fiber optic,No internet service,No,Yes,Yes,Yes,No internet service,Two year,Yes,Electronic check,114.86561577065649,7425.193113060617,No
C0634,Female,0,No,No,33,No,Yes,No,No,Yes,No internet service,No internet service,No,No internet service,One year,No,Electronic check,84.14903690642878,3441.436238564007,No
C0635,Female,0,No,No,45,No,No phone service,No,Yes,No,No internet service,Yes,Yes,No internet service,Two year,No,Electronic check,107.6918931870847,6961.102679195106,No
C0636,Male,0,Yes,Yes,3,Yes,Yes,DSL,Yes,Yes,No,No internet service,Yes,No internet service,Two year,Yes,Mailed check,87.60560050132531,3602.6643910763355,Yes
C0637,Male,0,No,Yes,29,No,Yes,DSL,No,No internet service,No,No,Yes,No internet service,Two year,Yes,Electronic check,55.698369214011294,7834.401264041842,Yes
C0638,Female,0,No,No,71,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),71.26880723288114,7679.4783635630365,No
C0639,Female,1,No,Yes,2,No,No phone service,No,No internet service,Yes,No,No internet service,No internet service,No internet service,One year,Yes,Electronic check,87.57467603471771,2646.510910337521,No
C0640,Female,1,Yes,No,13,No,No,No,Yes,No,Yes,No internet service,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),116.02523252014376,7089.670889926089,No
C0641,Female,0,No,Yes,59,No,No,No,No internet service,Yes,No internet service,Yes,No,Yes,One year,Yes,Mailed check,45.36694591216965,6783.938766240881,Yes
C0642,Female,0,Yes,Yes,44,Yes,No,DSL,No,No,No,Yes,No internet service,Yes,One year,No,Credit card (automatic),107.49770586241176,1701.2295706739515,No
C0643,Male,1,Yes,No,33,No,Yes,Fiber optic,No,No internet service,No internet service,No,Yes,Yes,Month-to-month,No,Credit card (automatic),112.40778052942694,5001.837398250492,No
C0644,Female,0,Yes,No,44,No,No phone service,No,No internet service,No,No,No internet service,No internet service,No,Two year,Yes,Credit card (automatic),87.04155146589565,600.0048784067226,No
C0645,Male,0,Yes,No,60,Yes,Yes,No,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,113.12666274013378,6696.951550256023,No
C0646,Male,0,No,No,15,No,No,No,Yes,Yes,No internet service,No,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),59.78785874773685,1412.8761503579024,No
C0647,Male,1,Yes,Yes,65,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No,Yes,Yes,One year,Yes,Credit card (automatic),115.30161760404428,585.1013170584008,No
C0648,Female,0,Yes,Yes,39,Yes,No phone service,No,Yes,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,90.27828771659749,3213.748382399713,No
C0649,Male,1,No,Yes,16,Yes,Yes,Fiber optic,Yes,Yes,No internet service,No,No,No,Two year,No,Electronic check,24.20057674188119,4623.838666025155,No
C0650,Male,0,No,No,33,Yes,No,No,Yes,Yes,Yes,Yes,No,No,One year,No,Electronic check,110.68728318190527,6842.237329306972,No
C0651,Female,1,Yes,Yes,15,Yes,No phone service,Fiber optic,No internet service,No,No internet service,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),68.44728090331925,7794.455353663458,No
C0652,Male,1,No,No,59,No,Yes,No,No,Yes,No internet service,No,Yes,No,One year,Yes,Bank transfer (automatic),66.03269847778328,3527.150250307512,No
